,Post,Keyword
7026,@USER_a61b0e9f Idk Yet Lol,0
7027,@USER_5675a0c1 Lmaoooo,0
7028,ROOKIE Of The YEAR 06 Chris Paul SHIT,1
7029,@USER_8af880a0 Lets Have Some Funn:),0
7030,Imma Come-Up But To Ged This Come-Up U Gonna Need A Few Guns And More Gunnas.,0
7031,Im Off Diss,0
7032,@USER_d1fa1456 Oo Okay,0
7033,@USER_9f0c332b What Yu Dealin Wid Tonite&gt;?,0
7034,RT @USER_4ec79b73: #mindset keep stackin this spread keep stackin this spread,0
7035,@USER_46248de7 Idk..Yu?,0
7036,I Need Me Leaf And Bamboo,0
7037,@USER_3a1c6dd1 Natasha,0
7038,@USER_46248de7 U Gonna Be Home?,0
7039,@USER_46248de7 0o..U Still In The Hair Dresser,0
7040,@USER_33910fad Idk Yet..Mite Stay Home Yu?,0
7041,@USER_12e37315 What yu Doin?,0
7042,@USER_12e37315 Bout To Ged A HairCut,0
7043,@USER_12e37315 Lol Yeaa..What Yu Doin Today?,0
7044,@USER_f512d1d1 I Wasnt Dere Eithere..I Was Getting Wasted At Endz Too,0
7045,@USER_5d661a61 Smh,0
7046,@USER_2cceb733 #REALTALK,0
7047,@USER_5d661a61 She Sloww,0
7048,RT @USER_21fe2e90: Love is a beautiful lie which most prefer when the truth hurts.,0
7049,@USER_e347bdbd 0o..What Yu Doin Today?,0
7050,@USER_6bd0e25b Idk Yet..I Mite..What Niggas Dealin Wid Today?,0
7051,Dhat Green Be Making My Lungs Dry..MY LUNGS ARE GONE,0
7052,@USER_46248de7 I Knoe :-p,0
7053,@USER_e347bdbd I've Been Living It Up Since I Was 11,0
7054,@USER_e347bdbd lML,0
7055,@USER_9397a64f @USER_6bd0e25b Dont Pump That Lol,0
7056,I been curved enough but now its time to do the curving !!!!!!,0
7057,@USER_ad5715c6 Wass Ur Aim..So U Can Send Da ROM And Da Emulator,0
7058,@USER_9397a64f I Write Yu Bac,0
7059,@USER_dd7550ca U Be FORGETTING Niggas,0
7060,@USER_f4b58fe9 Imma Fuck U Up Again,0
7061,@USER_796c81f1 Welcum,0
7062,I had a goood day :) (expect for da 5mins wasted on a dickhead I neva met bfor),0
7063,So Fuck witcha magnum on nd Go Hard,0
7064,We go long,0
7065,Rugby Only,0
7066,+ he make more. Soooo uhhh,0
7067,#offthis,0
7068,Wats the weather guys?,0
7069,Bumass elevators smh,0
7070,I jus pop this pimple in the middle of my head omg now I'm mad reddd!!,0
7071,@USER_1d8d9031 lols my cuzin let me in,0
7072,Wtf did I jus say,0
7073,No no no! Everytime I'm talkin to him I'm eatin smh I'm fat,0
7074,We'ree tlkn about his smelly self..nd I turnd da convo to about me lmao ooops I so didn't mean too,0
7075,@USER_e0f3421b lmao onoooo I wuda beeen hung upp,0
7076,y is ya Ass showinq?,0
7077,One minute my account dwn there nex minute my shitt highh Watttt,1
7078,My chest is yellow,0
7079,RT @USER_e00dc8a2: Dis Niqqa Waynee. . Yu Remember Him ?? lOl @USER_450666dfÂ»omg I knew it I'm sayin Nono its not her butDamnnn lolss,0
7080,I keep askin Who lml,0
7081,Lol I was askin da same thing smh RT @USER_a570f908: RT @USER_450666df: Idgaf if my haie dryor not 5:40 I'm out &gt; wat u say deh??,0
7082,I neeed more cash but not goin to da bankk uh uh,0
7083,I'm sweatin,0
7084,@USER_8c6e6989 ohnoo Still...booo nd do wat I did @ work lmao Shhh,0
7085,"@USER_8c6e6989 lml haha I'm surpose to be goin out wit ""mr Worker"" lmao",0
7086,Stop it,0
7087,I'm always late always rushin,0
7088,My hair eveerywhere smh,0
7089,Ooh Shitt The Enemy lmao,1
7090,U know wat lemie walk home,0
7091,Dat shit hot tho,1
7092,Omg lol bbm convo's r hilarious,0
7093,Tallkin to me will give u a headache,0
7094,Y do ppl hate ppl?,0
7095,They keep sendin me all this shit in the mail its so many wrds smh I jus dash it,1
7096,I dnt think I wanna get weave anymore smh uh uh ppl loook so nastttyyyy,0
7097,This nigga usin all 5of his fingers to grease his lips smh,0
7098,RT @USER_7b55a3a9: U AINT LIE GOTTA CRAIG .. U AINT GOT TO LIE !!!1,0
7099,@USER_15e53edf dats my plans too lol but I doubt I get icecream :\ he call me fatt,0
7100,WhatRT@_HeSoCool: RT @USER_450666df: So u dnt have tattos anywhere??...wud u put a bumper sticker on a bentley...Owww &gt; u really ate dat.,0
7101,"Omg I was jus about to tweet ""he left me"" nd he popd up lmaoo",0
7102,Crazinesss!,0
7103,I'm gonna calll my mommmy tomoro :( I'm such a bad child smh,0
7104,Omg he is so not cOOl,0
7105,Wtf is Mos Def. Singin heree about shine the lite on the worlddd ova nd ova agennn cutitout,0
7106,My song angels cry,0
7107,Vrooom vrooom,0
7108,I'm hot!,0
7109,Omg!e,0
7110,I'm not Spoilt,0
7111,Omfg I'm Officially lost,0
7112,Dnt b like me nd tek porn by accident lol RT @USER_e00dc8a2: Bout To Walk To My Homeboy House & Rack Up On DVD`s,0
7113,Nasty!,0
7114,I hate when I have to be a bitch to get my way..but hey !,0
7115,RT @USER_91429605: Wish I was next to him :-(,0
7116,@USER_7b55a3a9 awww y notttt uu on phone tlkn,0
7117,Fuckin hot,0
7118,I'm hungryyyyyy,0
7119,Omg all these lil girls gettin Fat,0
7120,my fuckin STomach is Crampin....FOOOOOOOOOOOOd im comin,0
7121,ima b real fat i swearr,0
7122,@USER_8c6e6989 aa wat u doinq homee...mee mimi && michelle lmao,0
7123,Theres so many ppl to choose from...its just that some ppl r so Fckin cheap i cnt stand it.sO i wont even bother,0
7124,ArghhhhhhhhhhhhhhhhHhhhhhhhhhhhHhhhhhhhhhhhhhhhhh,0
7125,I didn't bathe yet,0
7126,So I dnt gotta spend money on food today...Nice!!! (For once),0
7127,I need to wakeyp,0
7128,Off to work! Lala,0
7129,I neeeed my LISCENSE wtf lmao Acacia plz dnt comment,0
7130,Gettin a gma cardiiee urghhh,0
7131,@USER_b5855baa He still ain in?,0
7132,@USER_744bb081 You see that shit right?,1
7133,@USER_744bb081 Yea. Cuz to me? they're whores. And the dudes is Gzzz,0
7134,"RT @USER_c4f0c4b9: If I told you everything that was in this room, you wouldn't possibly believe the combination. &lt;=Drugs and middle aged hookrs?",0
7135,@USER_71546a39 Don't be a wuss. Watch the whole thing (laughs),0
7136,Whoops Lol,0
7137,"i CANT WAIT TILL THE: HOWARD, HAMPTON, SPELLMAN, AND CLARK. Sextapes surface....Believe me, them shits are gonna surface!",1
7138,@USER_71546a39 Post Haste.,0
7139,"awww man. the one jawn from the #FAMU sex tape, deleted her page :/",0
7140,RT @USER_2e61a304: Sitting on ones ass all day is not a job! Get up!&lt;===No you sit down!,0
7141,RT @USER_21fe2e90: more time to love.&lt;==AKA impregnate as many light-skinned hoe's as possible.,0
7142,Making good vibrations...,0
7143,@USER_3e227478 Ralph Lifshitz is a true genius.,1
7144,"@USER_56c97cb9 Lol, I agree....She doesn't fool me.",0
7145,"@USER_490d4a8f Son stacy lane, is far from thick. She has minus zero ass.",0
7146,#ThickThursdays @USER_ae9fb6ff,0
7147,@USER_0166bbeb Ah. Carry on then...,0
7148,"@USER_c3a58623 I might just be, not sure right yet...",0
7149,@USER_71546a39 Absolutely no reason. O_o,0
7150,@USER_c13aab19 I saw them last night at racetrack...,0
7151,It's truly a lovely day outside...God Bless,0
7152,@USER_ecdf980a It's always like that. You women need to wake up! Lol,0
7153,"@USER_61768f61 I fux wit drizzy, but he's Nas' son! Even drizzy knows that...",0
7154,"RT @USER_85632aa6: #nowplayin ""I'm About My Grind"" by @USER_68ab7c1d ft. @USER_f03fca2c ... ""There's no fastlane to my love...""&lt;=My ringtone",0
7155,"If you wanna get fly, watch me and Grumpy old men...",1
7156,@USER_5ae5c655 Pork Fat.,0
7157,@USER_3270d640 Stop it paige.,0
7158,@USER_bddc27da I think you should test it out lol,0
7159,@USER_bddc27da Lol...What u vegitarian?,0
7160,"@USER_7621788e Z stop. Everybody knows that when women loves huge ""schvontzes"" that means they have huge vaGINA holes. Im talking gaping...",0
7161,RT @USER_0196b555: Nicki u are entirely too gay in tht song with Usher! Lmao.. Now how many girls gonna blame their gay tendencies on Nicki .,0
7162,@USER_7621788e Lol...,0
7163,@USER_25baa00d I dunno...You just do...,0
7164,"Since when did a bentley scrung in the same category as benz, and beamer?",0
7165,Where the fuck are my grape V's???,0
7166,"Casey Benjamin- ""tiawa""",0
7167,#shoutoutsunday @USER_72d01e80 @USER_7307c8f5 @USER_744bb081 cuz we rocked airbriushed 'cold as ice' shirts to parties cuz we harlem shook in HS!!,0
7168,@USER_25baa00d Your Highness...,0
7169,@USER_36b27815 ntm juss chillen...juss finuish doin 2 weaves lol I'm exhausted,0
7170,good morning twiggaz,0
7171,@USER_716f23b6 ook ...dwntwn or da city?,0
7172,On my way baq home frm dwn twn...juss finish chillen with @USER_9659a70d bout to go home nd clean smh,0
7173,@USER_f42daf7c lol y u say dat? Hell no lik 20 ppl tops,0
7174,@USER_f30626be ntm chillen wassup wit u?,0
7175,RT @USER_f42daf7c: @USER_ef1acf5d o well u kno i shud b in there---iight datz wassup lol,0
7176,@USER_11037216 wassup,0
7177,@USER_b15ce8dd lol thats wassup...wat u planing?,0
7178,@USER_e5ce1283 wassup,0
7179,Good morning twiggaz running odeee ate for skool smh,0
7180,@USER_b0542cf1 lol idk I juss wanna b on flyers,0
7181,Order me sum$ to @USER_c27ea8ea,0
7182,@USER_62775350 I said hey I think or wassup lol...but hii if I didnt,0
7183,@USER_9659a70d tite not the wrd----wats gud for the weekend,0
7184,@USER_78209a46 not at all if my mom buys them for me and drink wit me and kno wat I do then nope I'm not to yung lol,1
7185,@USER_91cdc4a7 ooh ntn juss goin to get the lil sis u,0
7186,JUSS GOT HOME FROM APPLEBEES WITH MY MOMMY...TLK TO ME TWITTER,0
7187,@USER_b15ce8dd YEA YEA YEA TELL ME ANYTHING LOL,0
7188,@USER_f30626be eaten lol,0
7189,RT @USER_9659a70d: PPL PLZ KEEP YA COMMENTS 2 YASELF !!!!!!!!!! DAMN LIKE WTF DIS AINT EYE WITNESS NEWS,0
7190,RT @USER_b8c80d1d: I cud b ya best frnd or ya worst enemie dnt fuk wit me...cause I dnt do dat sum timey shyt,0
7191,@USER_c27ea8ea 31463C1F,0
7192,@USER_b15ce8dd lol hehehe so rite me then,0
7193,@USER_c27ea8ea kool,0
7194,having a heart to heart on the phone....shit beautiful man lol........,1
7195,@USER_19981954 so smiley we n delaware offical lol...imma go if u go,0
7196,dis is wtf I get for gettin $10 nails done one shiit crack n the middle (oucch) and the other iz completly off lik wtf lmfao I'm bout to mob,0
7197,Starten to create my guest list for my hotel shiit.....I think imma keep it small 30 n total....if u ova 18 we goin to the club sat and sun!,0
7198,@USER_058bda07 of corse not lml,0
7199,My day so far consisted of work and then nap! I wonder what's next!?! Hopefully something productive. Or at least a hint of fun.,0
7200,Best explanation I heard thus far! RT @USER_e9f283f7: @USER_f5a043c8 some artist from philly that's wit T.I. label he got mixtapes but no singles,0
7201,@USER_1f127ae8 I was thinkn that lol I was in the club and niggas was goin crazy I was like who...? They like u not from round here...,0
7202,@USER_f207aea7 lmao I should of knew lol... Who u goin wit?,0
7203,@USER_f207aea7 u can always try Ole's!,0
7204,Anotha day of the same routine. I'm late again. This time idk y!,0
7205,@USER_53e946af nice profile,0
7206,@USER_f207aea7 lol ur ass betta b n school tomor Quo or no Quo!,0
7207,@USER_f207aea7 who went to the game just you and your bestie...?,0
7208,@USER_0de9dd14 when in AC?,0
7209,@USER_8f8e8bcb @USER_324c0291 @USER_0de9dd14 we can def do the City yall knw me I'm always dwn for a good cause!,0
7210,@USER_e9f283f7 hell yea... Smh @ Duke!,0
7211,This man is walking around selling high heel shoes outside smh... #onlyinnewark,0
7212,RT @USER_0dc2d316: RT @USER_1b59c3b0: I hate niggas that front like they dnt trick on bitches...,0
7213,Aint shit wrong wit Messy! I love it! RT @USER_1b660424: #imjusayin lmao what's wrong w/ gettin messy lol! @USER_f5a043c8,1
7214,@USER_f207aea7 all I know is messy #thatisall,0
7215,#dontjudgeme,0
7216,I'm just living life! What more can I say!!!,0
7217,@USER_8f8e8bcb don't come for me!,0
7218,@USER_324c0291 naaaaaaaaaaaaaah u knw that's not gonna happen...,0
7219,RT @USER_fcffb6ec: Its snowin....... WTF,0
7220,What beat??? RT @USER_1b660424: Tig tig tig tig tig o'l bitties tig tig tig tig tig ol' bitties (my new club song),0
7221,I'm tryna get @USER_8da71220 saucy for his bday!!!,0
7222,TRADER! RT @USER_b06ed939: Trying out a new twitter app and its a cool view but its still can't beat Uber!,0
7223,Overall had 6 maybe 7 drinks lost count lol...wit @USER_8da71220 @USER_f207aea7 on our next move!,1
7224,@USER_e64636b6 shit was messy in prana lmao...can't wait to see u messy... Felt a lil bit of of ur messiness! Tehehe,1
7225,@USER_324c0291 @USER_1b660424 aye yooooooooooo its nice out. Its Saturday. Imma b calln 1800.IM.MESSY before the nite out!,0
7226,@USER_0de9dd14 nah first time I heard him was when I was up yall way...at Fuzion and then Miami... @USER_8f8e8bcb knws all the words!,0
7227,RT RT RT RT RT RT RT RT RT RT @USER_8e092281 tehehe,0
7228,Who? RT @USER_0de9dd14: My arm sore as shit!! But guess who got a audition at oynx.. Ha,1
7229,Travis Porter is giving me energy right now. YES! I must see them LIVE! #thatisall,0
7230,Well damn *in my gucci voice* my doll has a midterm thurs am. And she is still gonna party wit me at #thewaterclub 2morrow. My ride or dieâº,0
7231,RT @USER_a80fabdd: RT @USER_f04c1e7b: @USER_a80fabdd #promoter I paid my deposit for a show & the rapper went to jail... #ifuckmymoneyupnowicantreup,0
7232,RT @USER_a79460a7: bottom line 21 & older be about 21 & older things... i swear brawds stay hustling backwards...,0
7233,"I can't wait to I hear Go Shorty Go-Travvvvvy in a club in DC! Sad, cuz the song is old! DMV move quicker haha. #atlistheish",0
7234,3 coronas down! Thanks to @USER_8e753657 imma open the bottle of malbec. I don't do glasses I do a bottle. So that's my nite!,0
7235,Haha or she is tryna get it in!RT @USER_0e9a8962: Fellas if a girl tell u she wants some wine that bitch tryn to go to sleep,1
7236,Positive thing is @USER_efc6f8f1 is spinnin at The Water Club! Go DJ that's my DJ :),0
7237,Shots of patron wit @USER_45b7c4d2 #thewaterclub,0
7238,I'm drunk off patron and goose. Still at the water club. Waiting on him :)!grr,1
7239,Where the hell where u :(RT @USER_70cc787d: @USER_c9e66868 I diddnt see u!!!! Bbm sadface!!,0
7240,I believe negativity is a disease! Pure disgusting! #randomthought,0
7241,#basicbitchRT @USER_95c7bf22: @USER_c144ee38 @USER_c9e66868 well I told ger bitch u do u and im gon do me! And she neva said shit back lol. #kanyeshrug,1
7242,RT @USER_a80fabdd: Tequila and I have a love/hate relationship......,1
7243,They did a MJ set and the bboys went in. Lobe it!,0
7244,I lost 20lbs dancing to house music haha. I wish I wore sneakers and not heels. Fmlr,0
7245,@USER_95c7bf22 YAY!!! Ur gonna see the boyfriends @USER_faff15fb #jealous. U goin to texano 2morrow nite too?,0
7246,@USER_eb39cbea was killin it in k st! At ibiza wit @USER_a62ad875. #letsgo,0
7247,On the stage at ibiza. #letsgo,0
7248,I so wanna enjoy this sunny weather in the district tho but I rather make money.,0
7249,At the waterfront for the nite!,0
7250,In 45 min I drove to DC from Tysons Corner. Dropped Sham off in NE. And made it to the SW waterfront. #speeding,0
7251,Just seen a group of guys infront of The Water Club. They are posted up. Awww bike season is coming up!!,0
7252,@USER_4bbf7904 ughhh I wish but I can't cuz I'm working :(,0
7253,There are so many basic bitches in DC! Don't pay to get in the club wit ONES. Grrrrrrr,0
7254,@USER_8e753657 haha gurl yes. He was just a bama,0
7255,Aww he had glass of champagne waiting for me. #goodjob,1
7256,Wait. I got another glass. Ftw. Been at the club since 9.,0
7257,Been a long day. #irritated #annoyed #doublestandardscankickmyass,0
7258,Ofcourse traffic is stoopid in the dmv cuz of the good weather. Its a lil chilly in my opinion but hella sunny. Its not that hot.#south,0
7259,Pinkberry ftw!! #sweettooth #stillneedfoodtho,0
7260,I'm about to murder this Chicken and Pasta! Hope everyone is having a GREAT Day!,0
7261,Ummmmmm iono @USER_6fa262c5,0
7262,DISREGARD!! RT @USER_8f87d28e: Huh????? RT @USER_c90756db Ummmmmm iono @USER_8f87d28e,0
7263,@USER_7bc5efee iono! Get a courtside seat! Haha!,0
7264,Pay attention in BC @USER_3766e94a. Hahahahah!!,0
7265,@USER_3766e94a lolol u still here?!?!,0
7266,@USER_16e1ba8b lol!,0
7267,"@USER_16e1ba8b @USER_3268a4f0 @USER_39777b67 oh ok, I'll see what I can do!",0
7268,@USER_ed9644cc its coming though! Soon and very soon!,0
7269,@USER_09ead293 ok! Ok! Lol!,0
7270,@USER_7bc5efee lolol the LC's hour! Ha!,0
7271,Happy B-Day to my Fav lil bro @USER_f1fc9197. Even though we always arguing I love this dude!!!! Enjoy mah dude!!!,0
